,Total deaths,Total injured,Total affected,Total homeless,Total people,Reconstruction costs,Insured damages,Total economic damages,Death rates,Injury rates,"Number of affected people per 100,000", Homelessness rate,"Total affected people per 100,000",Total economic damages as a share of GDP,Entity,Year
979,1.7,7.2,2958.8,50.0,3016.0,0.0,0.0,2200.0,0.024575308,0.109489031,43.64568475,0.777967948,44.53314173,0.077732454,Tajikistan,2000
980,0.4,1.4,1735.4,113.4,1850.2,0.0,0.0,650.0,0.004905427,0.016560208,21.72015642,1.506576325,23.24329295,0.008703434,Tajikistan,2010
981,0.4,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.003541076,0.0,0.442634561,0.0,0.442634561,0.0,Tanzania,1960
982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tanzania,1970
983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tanzania,1980
984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tanzania,1990
985,1.5,0.6,575.0,273.5,849.1,0.0,0.0,0.0,0.004059911,0.001791098,1.524277397,0.780030331,2.306098827,0.0,Tanzania,2000
986,1.7,44.0,13916.1,0.0,13960.1,0.0,0.0,45800.0,0.003204584,0.082942186,26.23253973,0.0,26.31548191,0.092015873,Tanzania,2010
987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thailand,1960
988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thailand,1970
989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thailand,1980
990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Thailand,1990
991,834.5,845.7,5855.0,0.0,6700.7,0.0,25000.0,100000.0,1.283944919,1.301177014,9.00838526,0.0,10.30956227,0.057838238,Thailand,2000
992,0.2,3.9,1750.0,0.0,1753.9,0.0,1500.0,6200.0,0.000294224,0.005730395,2.557021581,0.0,2.562751977,0.001522074,Thailand,2010
993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Timor,2000
994,0.0,0.3,0.0,200.0,200.3,0.0,0.0,400.0,0.0,0.025083612,0.0,16.72240803,16.74749164,0.025087637,Timor,2010
995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Togo,1960
996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Togo,1970
997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Togo,1980
998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Togo,1990
999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Togo,2000
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Togo,2010
1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tonga,1960
1002,0.1,0.5,500.0,50.0,550.5,0.0,0.0,120.0,0.111111111,0.555555556,555.5555556,55.55555556,611.6666667,0.351500151,Tonga,1970
1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tonga,1980
1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tonga,1990
1005,0.9,0.7,50.0,0.0,50.7,0.0,0.0,950.0,0.865384615,0.673076923,48.07692308,0.0,48.75,0.304119332,Tonga,2000
1006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tonga,2010
1007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trinidad and Tobago,1960
1008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trinidad and Tobago,1970
1009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trinidad and Tobago,1980
1010,0.0,0.2,0.0,1.5,1.7,0.0,0.0,2500.0,0.0,0.015873016,0.0,0.119047619,0.134920635,0.043571076,Trinidad and Tobago,1990
1011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trinidad and Tobago,2000
1012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trinidad and Tobago,2010
1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tunisia,1960
1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tunisia,1970
1015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tunisia,1980
1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tunisia,1990
1017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tunisia,2000
1018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tunisia,2010
1019,281.0,253.0,36971.3,9700.0,46924.3,0.0,0.0,2800.0,0.882723312,0.786046274,114.8553233,29.79433994,145.4357095,0.020575172,Turkey,1960
1020,828.2,2246.7,34154.7,9096.5,45497.9,0.0,0.0,10260.0,2.14461763,5.753709684,90.22552998,23.44510369,119.4243434,0.044299073,Turkey,1970
1021,136.7,132.7,157131.5,3325.0,160589.2,0.0,0.0,2500.0,0.290178179,0.280108375,330.0829006,7.060259453,337.4232685,0.004053291,Turkey,1980
1022,1887.6,5650.4,276759.0,88710.0,371119.4,3500000.0,201080.0,2253580.0,3.044131818,9.153148867,454.1786275,144.9177639,608.2495403,0.900133966,Turkey,1990
1023,25.2,145.0,53146.0,7500.0,60791.0,0.0,100.0,23000.0,0.038178644,0.220901818,80.97949704,11.41411166,92.61451051,0.008245437,Turkey,2000
1024,69.9,512.1,1170.5,3207.5,4890.1,0.0,9400.0,174400.0,0.095266699,0.690131953,1.577977906,4.367332489,6.635442347,0.020792524,Turkey,2010
1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkmenistan,1990
1026,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024357839,0.0,0.0,0.0,0.0,0.0,Turkmenistan,2000
1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turks and Caicos Islands,1980
1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turks and Caicos Islands,1990
1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turks and Caicos Islands,2000
1030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turks and Caicos Islands,2010
1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuvalu,1970
1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuvalu,1980
1033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuvalu,1990
1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuvalu,2000
1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuvalu,2010
1036,10.4,51.0,500.0,0.0,551.0,0.0,0.0,150.0,0.125862278,0.617209246,6.05107104,0.0,6.668280286,0.016202723,Uganda,1960
1037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,1970
1038,0.0,0.0,200.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,1.236093943,0.0,1.236093943,0.0,Uganda,1980
1039,0.7,0.0,5000.0,0.0,5000.0,0.0,0.0,7000.0,0.003536425,0.0,25.26017985,0.0,25.26017985,0.175419672,Uganda,1990
1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,2000
1041,0.4,0.0,0.0,59.0,59.0,0.0,0.0,0.0,0.001008853,0.0,0.0,0.148805771,0.148805771,0.0,Uganda,2010
1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,1990
1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2000
1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2010
1045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,2010
1046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,1960
1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,1970
1048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,1980
1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,1990
1050,0.0,0.1,450.0,0.0,450.1,0.0,3000.0,6000.0,0.0,0.000162721,0.732243105,0.0,0.732405825,0.000193961,United Kingdom,2000
1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2010
1052,19.9,0.0,0.0,0.0,0.0,0.0,0.0,91400.0,0.010253375,0.0,0.0,0.0,0.0,0.015494817,United States,1960
1053,6.5,201.1,156.0,0.0,357.1,0.0,3500.0,56075.0,0.003074973,0.095125743,0.071206543,0.0,0.166332285,0.004800683,United States,1970
1054,7.7,393.3,415.0,1.5,809.8,0.0,3000.0,586997.0,0.003094135,0.157720851,0.171519776,0.000600658,0.329841285,0.01051859,United States,1980
1055,6.5,755.6,334.5,2000.0,3090.1,0.0,1045500.0,3033080.0,0.002482519,0.288625082,0.128932215,0.762657274,1.18021457,0.041679121,United States,1990
1056,0.3,52.3,3061.9,22.4,3136.6,0.0,34500.0,240000.0,0.000104145,0.018354114,1.074813022,0.007832285,1.100999421,0.002221935,United States,2000
1057,0.1,28.0,387.0,0.0,415.0,0.0,20000.0,93250.0,3.14e-05,0.008815872,0.121830531,0.0,0.130646403,0.0005117,United States,2010
1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States Virgin Islands,1980
1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States Virgin Islands,1990
1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States Virgin Islands,2000
1061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States Virgin Islands,2010
1062,3075.7,1553.3,79861.3,23187.6,104602.2,0.0,0.0,32910.0,0.22400216,0.111626422,5.690355697,1.614991491,7.416973611,0.012807451,Upper middle income,1960
1063,40761.4,42541.6,988006.6,201102.6,1231650.8,0.0,0.0,773275.0,2.3999162,2.552758519,59.87268971,11.42704595,73.85249419,0.097470755,Upper middle income,1970
1064,2154.6,4728.9,522874.8,75921.5,603525.2,0.0,0.0,762035.0,0.106255299,0.234043423,25.58063787,3.589137705,29.403819,0.045297274,Upper middle income,1980
1065,6988.4,22727.7,1540330.6,403787.8,1966846.1,3500000.0,227580.0,3519377.5,0.303249744,0.977828951,64.01086669,16.8315927,81.82028834,0.097745304,Upper middle income,1990
1066,30050.9,58758.4,6152602.5,332450.1,6543811.0,0.0,137604.1,10335672.5,1.159201412,2.234419108,233.4837623,12.93570167,248.653883,0.089821483,Upper middle income,2000
1067,1256.8,11464.5,1489871.8,38855.7,1540192.0,494400.0,372900.0,3755256.2,0.044965321,0.413819119,53.1333508,1.40780096,54.95497087,0.017657693,Upper middle income,2010
1068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uruguay,1960
1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uruguay,1970
1070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uruguay,1980
1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uruguay,1990
1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uruguay,2000
1073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uruguay,2010
1074,0.9,0.0,5000.0,0.0,5000.0,0.0,0.0,0.0,0.004210526,0.0,23.39181287,0.0,23.39181287,0.0,Uzbekistan,1990
1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uzbekistan,2000
1076,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004486317,0.0,0.0,0.0,0.0,0.0,Uzbekistan,2010
1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vanuatu,1960
1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vanuatu,1970
1079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vanuatu,1980
1080,1.2,10.2,1200.0,200.0,1410.2,0.0,0.0,0.0,0.662983425,5.6609163,662.9834254,110.4972376,779.1415793,0.0,Vanuatu,1990
1081,0.0,0.3,100.0,0.0,100.3,0.0,0.0,0.0,0.0,0.154639175,51.54639175,0.0,51.70103093,0.0,Vanuatu,2000
1082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vanuatu,2010
1083,24.0,153.6,8000.0,0.0,8153.6,0.0,0.0,14000.0,0.231660232,1.482625483,77.22007722,0.0,78.7027027,0.151351351,Venezuela,1960
1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,1970
1085,0.3,8.6,30.0,280.0,318.6,0.0,0.0,100.0,0.001688049,0.051844873,0.183197135,1.493660855,1.728702863,0.000165586,Venezuela,1980
1086,8.0,68.3,0.0,350.0,418.3,0.0,0.0,8100.0,0.035029337,0.299062965,0.0,1.532533497,1.831596462,0.009435772,Venezuela,1990
1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,2000
1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela,2010
1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vietnam,1960
1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vietnam,1970
1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vietnam,1980
1092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vietnam,1990
1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vietnam,2000
1094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vietnam,2010
1095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wallis and Futuna,1960
1096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wallis and Futuna,1970
1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wallis and Futuna,1980
1098,0.5,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.571428571,14.28571429,0.0,0.0,14.28571429,0.0,Wallis and Futuna,1990
1099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wallis and Futuna,2000
1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wallis and Futuna,2010
1101,5211.9,5844.5,357229.6,44270.1,407344.2,0.0,500.0,485238.9,0.160957103,0.182214364,11.15861933,1.279704463,12.62053816,0.028176221,World,1960
1102,43188.1,48392.4,1421572.2,264348.1,1734312.7,0.0,13700.0,1711105.5,1.065790431,1.213381856,35.9995932,6.364628048,43.57760311,0.02890618,World,1970
1103,5837.2,12394.5,2980855.2,263581.0,3256830.7,0.0,74100.0,6031047.2,0.118651887,0.257168377,59.01187412,5.372141958,64.64118445,0.043403255,World,1980
1104,10347.8,34120.6,1920307.1,507799.0,2462226.7,3500000.0,1689190.0,19572631.2,0.184259454,0.604438445,33.02076184,8.706430549,42.33163083,0.065276266,World,1990
1105,45363.5,95408.8,7045848.8,1113092.2,8254349.8,520000.0,466104.1,17416623.1,0.695515464,1.452083647,105.7702277,17.22699294,124.4493043,0.033101452,World,2000
1106,26748.0,52858.5,3519072.4,149943.9,3721874.8,1644930.0,7945880.0,37059263.1,0.382284012,0.745350141,48.34617368,2.11787325,51.20939707,0.050439158,World,2010
1107,1.0,3.9,0.0,4000.0,4003.9,0.0,0.0,0.0,0.00812876,0.031702162,0.0,32.51503821,32.54674037,0.0,Yemen,1990
1108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yemen,2000
1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yemen,2010
1110,109.3,451.6,23140.0,9040.0,32631.6,0.0,0.0,110860.0,0.0,0.0,0.0,0.0,0.0,0.0,Yugoslavia,1960
1111,12.1,18.0,30000.0,1000.0,31018.0,0.0,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,Yugoslavia,1970
1112,1.2,16.0,650.0,0.0,666.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,Yugoslavia,1980
1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yugoslavia,1990
1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zambia,1970
1115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zambia,1980
1116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zambia,1990
1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zambia,2000
1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zambia,2010
1119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1970
1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1980
1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,1990
1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,2000
1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe,2010
